worker_sex,request_sex,age_in_range,worker_region,request_region,worker_position,request_job,worker_time,request_time,experience_match,region_match,job_match,sex_match,time_match,score
남자,여자,0,노원구,서초구,편의점 알바,리서치 조사원,오전,종일,0,0,0,0,0,0.0
여자,여자,0,종로구,노원구,이벤트 스태프,이벤트 스태프,오후,종일,0,0,1,1,0,30.0
여자,남자,1,중랑구,종로구,통역 알바,주차관리,종일,오후,1,0,0,0,0,30.0
여자,여자,1,성동구,구로구,행사 도우미,헬스장 데스크,오전,종일,1,0,0,1,0,40.0
여자,남자,0,구로구,양천구,온라인 쇼핑몰 운영 보조,학습지 교사,오전,오후,0,0,0,0,0,0.0
여자,남자,1,동대문구,양천구,전시회 도우미,고객 응대,오후,오후,0,0,0,0,1,30.0
남자,남자,0,강동구,용산구,주차관리,주차관리,오후,오전,0,0,1,1,0,30.0
남자,여자,1,서초구,성동구,주차관리,주차관리,종일,오전,1,0,1,0,0,50.0
여자,여자,0,도봉구,중구,발렛파킹,발렛파킹,오후,오전,1,0,1,1,0,50.0
여자,여자,0,광진구,강북구,문구점 직원,문구점 직원,종일,오후,0,0,1,1,0,30.0
여자,여자,0,구로구,중구,출판 보조,노래방 알바,오전,오후,1,0,0,1,0,30.0
남자,여자,0,성북구,중랑구,결혼식 도우미,서베이 조사,오후,오전,0,0,0,0,0,0.0
여자,여자,0,강동구,마포구,서빙,서빙,오후,종일,0,0,1,1,0,30.0
남자,남자,0,강동구,중랑구,놀이공원 스태프,창고 정리,종일,오전,0,0,0,1,0,10.0
여자,여자,0,중랑구,성북구,웹디자인 보조,영화관 스태프,오후,오전,1,0,0,1,0,30.0
여자,남자,0,강북구,금천구,택배 분류,마사지샵 보조,오전,오전,1,0,0,0,1,40.0
남자,여자,0,송파구,은평구,분식점 알바,어린이집 보조교사,오전,오전,0,0,0,0,1,20.0
여자,남자,0,강서구,강남구,미용실 보조,호텔 리셉션,종일,종일,1,0,0,0,1,40.0
여자,남자,0,중구,도봉구,주방보조,서빙,오후,오전,0,0,0,0,0,0.0
여자,남자,1,강서구,마포구,서점 직원,서점 직원,오전,종일,1,0,1,0,0,50.0
여자,남자,0,강북구,도봉구,전시회 도우미,면세점 스태프,오후,오전,1,0,0,0,0,20.0
여자,여자,1,중랑구,영등포구,학원 보조교사,키즈카페 스태프,종일,오전,0,0,0,1,0,20.0
여자,남자,0,도봉구,금천구,웨딩샵 피팅 보조,웨딩샵 피팅 보조,종일,오전,1,0,1,0,0,40.0
남자,남자,0,양천구,용산구,호프집,호프집,오후,종일,0,0,1,1,0,30.0
여자,남자,0,마포구,강북구,네일샵 보조,영화관 스태프,종일,오전,0,0,0,0,0,0.0
여자,여자,1,도봉구,강동구,IT 개발 보조,인테리어 보조,종일,오후,0,0,0,1,0,20.0
남자,여자,1,송파구,중랑구,번역 알바,번역 알바,오전,종일,1,0,1,0,0,50.0
여자,남자,0,관악구,도봉구,IT 개발 보조,IT 개발 보조,오후,종일,1,0,1,0,0,40.0
여자,여자,1,송파구,서초구,샘플 배포,카페 알바,오후,종일,1,0,0,1,0,40.0
여자,여자,1,종로구,서초구,피자집,아이스크림 가게,오후,오후,0,0,0,1,1,40.0
남자,여자,0,용산구,중랑구,도서 정리,도서 정리,종일,종일,1,0,1,0,1,60.0
여자,남자,1,중구,구로구,고깃집,노래방 알바,종일,종일,1,0,0,0,1,50.0
여자,남자,1,도봉구,중랑구,공항 안내,볼링장 알바,종일,오전,1,0,0,0,0,30.0
남자,여자,1,송파구,영등포구,약국 보조,주방보조,오후,오후,0,0,0,0,1,30.0
남자,여자,0,동대문구,은평구,갤러리 안내원,전화 영업,오전,종일,1,0,0,0,0,20.0
여자,여자,0,중구,강서구,병원 안내,PC방 알바,오후,오후,1,0,0,1,1,50.0
남자,여자,0,용산구,종로구,호텔 리셉션,호텔 리셉션,오전,종일,1,0,1,0,0,40.0
여자,여자,1,종로구,영등포구,IT 개발 보조,IT 개발 보조,오후,종일,1,0,1,1,0,60.0
남자,여자,1,금천구,서초구,노래방 알바,온라인 쇼핑몰 운영 보조,오전,오후,1,0,0,0,0,30.0
남자,여자,0,양천구,관악구,네일샵 보조,전시회 도우미,종일,오후,0,0,0,0,0,0.0
남자,여자,0,강남구,구로구,호텔 리셉션,호텔 리셉션,오후,오전,1,0,1,0,0,40.0
남자,남자,1,용산구,광진구,전자부품 조립,전자부품 조립,오후,오후,1,0,1,1,1,80.0
여자,남자,0,서초구,광진구,보안요원,미용실 보조,오후,종일,1,0,0,0,0,20.0
남자,남자,1,금천구,도봉구,게스트하우스 관리,공장 단순노무,오후,오전,1,0,0,1,0,40.0
여자,남자,0,송파구,강남구,사무실 청소,상품 포장,오전,오전,1,0,0,0,1,40.0
여자,남자,0,강남구,구로구,뷔페,네일샵 보조,오전,오전,1,0,0,0,1,40.0
남자,여자,0,중구,은평구,행사 도우미,서점 직원,종일,종일,0,0,0,0,1,20.0
여자,남자,0,마포구,은평구,택배 분류,전자부품 조립,종일,오전,1,0,0,0,0,20.0
여자,여자,0,중구,성동구,출판 보조,출판 보조,종일,오후,0,0,1,1,0,30.0
남자,남자,1,강서구,송파구,청소 알바,청소 알바,오후,종일,0,0,1,1,0,40.0
여자,여자,0,강남구,양천구,미용실 보조,네일샵 보조,오전,종일,0,0,0,1,0,10.0
여자,여자,0,강북구,영등포구,학원 보조교사,논문 교정,오전,종일,0,0,0,1,0,10.0
여자,여자,1,강남구,서초구,어린이집 보조교사,샘플 배포,오전,오후,0,0,0,1,0,20.0
여자,여자,0,용산구,송파구,SNS 관리,병원 접수,오후,오후,1,0,0,1,1,50.0
남자,여자,0,중랑구,강서구,놀이방 교사 보조,놀이방 교사 보조,종일,오전,1,0,1,0,0,40.0
여자,남자,0,서대문구,동작구,매장 진열,외국어 과외,오후,오후,0,0,0,0,1,20.0
여자,남자,0,동대문구,성동구,사무실 청소,전단지 배포,오후,오후,0,0,0,0,1,20.0
여자,여자,0,용산구,노원구,주차관리,주차관리,종일,오후,1,0,1,1,0,50.0
여자,남자,1,마포구,영등포구,어린이집 보조교사,어린이집 보조교사,종일,종일,1,0,1,0,1,70.0
여자,남자,0,강동구,종로구,주유소 직원,노래방 알바,종일,종일,1,0,0,0,1,40.0
여자,여자,1,구로구,관악구,분식점 알바,과외,오후,오전,1,0,0,1,0,40.0
남자,남자,1,강동구,강서구,이벤트 스태프,이벤트 스태프,오후,오후,0,0,1,1,1,60.0
남자,여자,0,관악구,종로구,어린이집 보조교사,병원 접수,종일,종일,0,0,0,0,1,20.0
남자,남자,1,양천구,은평구,전화 영업,헬스장 데스크,오전,오후,1,0,0,1,0,40.0
여자,남자,0,성동구,노원구,독서실/스터디카페 관리,독서실/스터디카페 관리,오후,오전,1,0,1,0,0,40.0
남자,남자,0,강남구,성북구,병원 접수,노래방 알바,종일,종일,0,0,0,1,1,30.0
여자,여자,0,강남구,관악구,헬스장 데스크,헬스장 데스크,종일,오전,0,0,1,1,0,30.0
남자,여자,0,송파구,동작구,공항 안내,공항 안내,오후,오후,0,0,1,0,1,40.0
여자,여자,1,동작구,광진구,뷔페,간병 도우미,오후,오전,1,0,0,1,0,40.0
여자,여자,0,송파구,중랑구,면세점 스태프,유튜브 편집,오후,오전,1,0,0,1,0,30.0
남자,여자,1,성동구,서대문구,사무실 청소,독서실/스터디카페 관리,오후,오후,1,0,0,0,1,50.0
여자,남자,0,구로구,중랑구,렌터카 안내,창고 정리,오후,오후,0,0,0,0,1,20.0
여자,남자,1,성북구,강남구,청소 알바,노래방 알바,종일,종일,1,0,0,0,1,50.0
여자,여자,0,송파구,종로구,결혼식 도우미,면세점 스태프,오후,오후,0,0,0,1,1,30.0
여자,남자,0,도봉구,중구,건설 현장 보조,결혼식 도우미,오후,종일,0,0,0,0,0,0.0
남자,여자,1,관악구,강북구,배달,배달,오후,오후,1,0,1,0,1,70.0
남자,남자,0,관악구,구로구,사진 촬영 보조,호텔 리셉션,오전,오후,1,0,0,1,0,30.0
남자,여자,1,용산구,은평구,외국어 과외,외국어 과외,오후,종일,0,0,1,0,0,30.0
여자,남자,0,영등포구,강남구,미스터리 쇼퍼,IT 개발 보조,오후,오후,0,0,0,0,1,20.0
남자,여자,0,성동구,서초구,이벤트 스태프,이벤트 스태프,오후,오전,1,0,1,0,0,40.0
여자,여자,0,서초구,종로구,외국어 과외,외국어 과외,종일,오전,0,0,1,1,0,30.0
여자,남자,0,광진구,종로구,미스터리 쇼퍼,술집,오전,오전,1,0,0,0,1,40.0
여자,여자,0,중랑구,성동구,여행사 보조,여행사 보조,오전,오후,0,0,1,1,0,30.0
여자,남자,0,강남구,강동구,상품 포장,상품 포장,오후,오후,1,0,1,0,1,60.0
남자,남자,0,강서구,노원구,도서관 사서 보조,도서관 사서 보조,오전,오전,1,0,1,1,1,70.0
남자,남자,1,동작구,종로구,출판 보조,볼링장 알바,오전,오전,1,0,0,1,1,60.0
여자,남자,0,강서구,강북구,패스트푸드점,편의점 알바,종일,오후,0,0,0,0,0,0.0
남자,여자,0,동대문구,동대문구,웨딩샵 피팅 보조,학교 급식 보조,오전,종일,0,1,0,0,0,20.0
남자,남자,0,강남구,양천구,공항 안내,도서 정리,오후,종일,1,0,0,1,0,30.0
남자,여자,1,동대문구,동대문구,고객 응대,전단지 배포,오전,종일,0,1,0,0,0,30.0
남자,남자,1,관악구,강남구,사진 촬영 보조,마사지샵 보조,오후,종일,0,0,0,1,0,20.0
남자,여자,0,용산구,서대문구,주방보조,주방보조,종일,오후,1,0,1,0,0,40.0
여자,남자,1,금천구,서초구,프로그래밍 보조,원어민 회화 도우미,종일,오전,0,0,0,0,0,10.0
남자,여자,1,광진구,도봉구,마트 계산원,블로그 글쓰기,오후,오전,0,0,0,0,0,10.0
여자,남자,1,중랑구,용산구,매장 진열,매장 진열,오전,종일,1,0,1,0,0,50.0
여자,남자,0,서대문구,노원구,번역 알바,번역 알바,종일,오후,1,0,1,0,0,40.0
남자,여자,1,동대문구,구로구,통역 알바,주차 요원,오전,오전,0,0,0,0,1,30.0
남자,여자,0,금천구,성북구,서점 직원,서점 직원,오전,종일,1,0,1,0,0,40.0
남자,남자,1,도봉구,구로구,원어민 회화 도우미,원어민 회화 도우미,오후,종일,0,0,1,1,0,40.0
여자,남자,0,서대문구,종로구,마트 계산원,피자집,오전,오후,1,0,0,0,0,20.0
여자,남자,0,노원구,동작구,학습지 교사,물류센터,오전,종일,0,0,0,0,0,0.0
여자,여자,0,광진구,동작구,수영장 안전요원,미스터리 쇼퍼,오후,오전,0,0,0,1,0,10.0
남자,여자,1,구로구,성동구,리서치 조사원,결혼식 도우미,오전,오후,0,0,0,0,0,10.0
남자,여자,0,영등포구,관악구,청소 알바,호프집,오전,오전,1,0,0,0,1,40.0
여자,여자,0,마포구,강서구,상품 포장,공항 안내,종일,종일,0,0,0,1,1,30.0
여자,남자,1,마포구,동작구,마트 계산원,학습지 교사,오후,오후,0,0,0,0,1,30.0
남자,남자,1,동대문구,송파구,마트 계산원,마트 계산원,종일,종일,1,0,1,1,1,80.0
여자,남자,0,도봉구,서대문구,사진 촬영 보조,피팅모델,오후,오후,1,0,0,0,1,40.0
남자,여자,0,영등포구,금천구,영화관 스태프,서점 직원,오전,오전,0,0,0,0,1,20.0
여자,남자,0,강북구,금천구,놀이방 교사 보조,사진 촬영 보조,오전,오전,0,0,0,0,1,20.0
남자,남자,1,도봉구,서초구,볼링장 알바,볼링장 알바,종일,오후,1,0,1,1,0,60.0
남자,남자,1,중랑구,강동구,블로그 글쓰기,통역 알바,오후,오전,1,0,0,1,0,40.0
여자,남자,0,용산구,서대문구,세차장 직원,세차장 직원,종일,오후,0,0,1,0,0,20.0
여자,남자,0,중구,성북구,프로그래밍 보조,주방보조,오후,종일,0,0,0,0,0,0.0
남자,남자,0,강남구,강동구,수영장 안전요원,카페 알바,종일,오후,0,0,0,1,0,10.0
남자,남자,1,성동구,양천구,학교 급식 보조,전자부품 조립,오후,오후,0,0,0,1,1,40.0
남자,여자,1,강서구,강서구,방문판매,방문판매,종일,오후,0,1,1,0,0,50.0
여자,여자,1,서대문구,중구,발렛파킹,도서 정리,오후,종일,0,0,0,1,0,20.0
여자,여자,0,구로구,영등포구,공항 안내,웨딩샵 피팅 보조,오후,오전,1,0,0,1,0,30.0
여자,남자,1,중랑구,중구,논문 교정,원어민 회화 도우미,오후,종일,0,0,0,0,0,10.0
여자,여자,0,은평구,도봉구,치킨집,사무보조,종일,종일,0,0,0,1,1,30.0
여자,남자,1,성북구,양천구,뷔페,통역 알바,종일,오전,1,0,0,0,0,30.0
여자,여자,0,양천구,서대문구,서점 직원,횟집,오전,종일,0,0,0,1,0,10.0
남자,여자,0,중구,강동구,번역 알바,번역 알바,오후,종일,0,0,1,0,0,20.0
남자,남자,0,광진구,양천구,공항 안내,공항 안내,오후,오전,1,0,1,1,0,50.0
여자,여자,0,영등포구,중구,전자부품 조립,영화관 스태프,오전,오후,0,0,0,1,0,10.0
남자,여자,0,중구,강동구,마트 계산원,배달,오전,오후,1,0,0,0,0,20.0
여자,남자,0,관악구,광진구,술집,술집,오전,오후,1,0,1,0,0,40.0
남자,남자,0,동대문구,중구,웹디자인 보조,건설 현장 보조,종일,오전,1,0,0,1,0,30.0
남자,여자,1,영등포구,강북구,경비원,외국어 과외,오후,종일,1,0,0,0,0,30.0
여자,여자,1,마포구,마포구,샘플 배포,샘플 배포,오후,오전,0,1,1,1,0,60.0
여자,남자,1,중랑구,중랑구,술집,PC방 알바,종일,종일,1,1,0,0,1,70.0
여자,여자,1,중랑구,양천구,상품 포장,피팅모델,종일,종일,0,0,0,1,1,40.0
남자,남자,0,영등포구,금천구,병원 안내,인테리어 보조,오전,오후,0,0,0,1,0,10.0
남자,남자,0,마포구,종로구,행사 도우미,원어민 회화 도우미,오전,종일,0,0,0,1,0,10.0
여자,남자,0,영등포구,양천구,도서관 사서 보조,웨딩샵 피팅 보조,오후,오전,0,0,0,0,0,0.0
여자,여자,0,광진구,영등포구,면세점 스태프,면세점 스태프,종일,오전,0,0,1,1,0,30.0
여자,남자,0,동작구,중랑구,방문판매,인테리어 보조,오전,오전,0,0,0,0,1,20.0
남자,남자,0,구로구,금천구,볼링장 알바,리서치 조사원,오전,오전,0,0,0,1,1,30.0
남자,남자,1,은평구,강서구,병원 안내,병원 안내,오후,오후,0,0,1,1,1,60.0
여자,남자,1,은평구,동대문구,택배 분류,택배 분류,오전,오전,0,0,1,0,1,50.0
여자,남자,0,성동구,노원구,편의점 알바,IT 개발 보조,종일,종일,1,0,0,0,1,40.0
남자,여자,1,마포구,노원구,SNS 관리,프로그래밍 보조,오전,오전,0,0,0,0,1,30.0
여자,여자,0,서대문구,도봉구,병원 안내,병원 안내,종일,종일,1,0,1,1,1,70.0
남자,남자,0,중구,종로구,마트 계산원,전시회 도우미,오전,오전,0,0,0,1,1,30.0
여자,남자,1,광진구,중랑구,세차장 직원,원어민 회화 도우미,오전,종일,0,0,0,0,0,10.0
여자,남자,1,강동구,중랑구,마사지샵 보조,사무실 청소,오전,오후,0,0,0,0,0,10.0
남자,남자,1,강남구,관악구,이벤트 스태프,SNS 관리,오후,종일,1,0,0,1,0,40.0
남자,여자,1,관악구,양천구,편의점 알바,세차장 직원,오후,종일,1,0,0,0,0,30.0
여자,남자,1,금천구,용산구,분식점 알바,분식점 알바,오후,종일,0,0,1,0,0,30.0
남자,여자,0,서초구,강서구,갤러리 안내원,유튜브 편집,종일,오전,1,0,0,0,0,20.0
여자,여자,1,구로구,용산구,방문판매,놀이방 교사 보조,종일,오전,0,0,0,1,0,20.0
여자,남자,1,강남구,강동구,피자집,주차관리,오전,오후,1,0,0,0,0,30.0
여자,여자,0,중랑구,중구,샘플 배포,건설 현장 보조,오전,오후,0,0,0,1,0,10.0
남자,남자,0,강서구,영등포구,호텔 리셉션,마사지샵 보조,종일,오후,0,0,0,1,0,10.0
남자,남자,1,은평구,마포구,호프집,유튜브 편집,종일,오전,1,0,0,1,0,40.0
여자,여자,1,강서구,서대문구,호프집,IT 개발 보조,종일,오후,0,0,0,1,0,20.0
남자,남자,1,종로구,강동구,프로그래밍 보조,피팅모델,오후,오전,0,0,0,1,0,20.0
여자,여자,1,동대문구,금천구,게스트하우스 관리,게스트하우스 관리,오전,오후,1,0,1,1,0,60.0
남자,남자,1,강남구,양천구,독서실/스터디카페 관리,독서실/스터디카페 관리,종일,오전,1,0,1,1,0,60.0
여자,여자,0,강남구,관악구,고객 응대,키즈카페 스태프,오후,오전,0,0,0,1,0,10.0
남자,남자,1,용산구,중랑구,도서 정리,전화 영업,오전,종일,0,0,0,1,0,20.0
여자,여자,1,도봉구,양천구,약국 보조,술집,오후,종일,0,0,0,1,0,20.0
여자,여자,0,서대문구,용산구,웹디자인 보조,웨딩샵 피팅 보조,오전,종일,0,0,0,1,0,10.0
남자,여자,0,광진구,성동구,렌터카 안내,SNS 관리,오후,오전,0,0,0,0,0,0.0
여자,남자,0,마포구,구로구,병원 안내,도서관 사서 보조,오후,종일,0,0,0,0,0,0.0
남자,여자,0,광진구,광진구,웨딩샵 피팅 보조,주차관리,오전,오전,1,1,0,0,1,60.0
여자,여자,1,서대문구,노원구,간병 도우미,간병 도우미,오후,종일,0,0,1,1,0,40.0
남자,남자,1,강남구,강남구,웨딩샵 피팅 보조,과외,오전,종일,0,1,0,1,0,40.0
남자,남자,0,노원구,마포구,발렛파킹,발렛파킹,오후,오후,0,0,1,1,1,50.0
여자,여자,0,동작구,강남구,카페 알바,프로그래밍 보조,오후,오후,0,0,0,1,1,30.0
남자,남자,0,양천구,도봉구,학원 보조교사,술집,오후,오전,0,0,0,1,0,10.0
남자,여자,1,은평구,마포구,서빙,번역 알바,종일,종일,0,0,0,0,1,30.0
남자,여자,1,광진구,동작구,서점 직원,서베이 조사,종일,오전,0,0,0,0,0,10.0
남자,남자,0,강서구,성북구,술집,청소 알바,오전,종일,1,0,0,1,0,30.0
남자,남자,0,노원구,강남구,리서치 조사원,출판 보조,오전,오전,0,0,0,1,1,30.0
여자,남자,0,성동구,성동구,사진 촬영 보조,네일샵 보조,오전,종일,0,1,0,0,0,20.0
남자,여자,0,성동구,광진구,네일샵 보조,방문판매,오후,오후,0,0,0,0,1,20.0
여자,남자,0,성동구,금천구,웨딩샵 피팅 보조,네일샵 보조,오전,종일,1,0,0,0,0,20.0
남자,여자,0,도봉구,양천구,상품 포장,상품 포장,종일,오전,1,0,1,0,0,40.0
남자,여자,0,노원구,동대문구,사진 촬영 보조,카페 알바,오전,오전,0,0,0,0,1,20.0
여자,남자,0,동작구,은평구,이벤트 스태프,이벤트 스태프,오전,종일,1,0,1,0,0,40.0
